todate,Ticker symbol,Security,SEC filings,GICS Sector,GICS Sub Industry,Address of Headquarters,Date first added,CIK,open,close,low,high,volume,Unnamed: 0.1,Period Ending,Accounts Payable,Accounts Receivable,Add'l income/expense items,After Tax ROE,Capital Expenditures,Capital Surplus,Cash Ratio,Cash and Cash Equivalents,Changes in Inventories,Common Stocks,Cost of Revenue,Current Ratio,Deferred Asset Charges,Deferred Liability Charges,Depreciation,Earnings Before Interest and Tax,Earnings Before Tax,Effect of Exchange Rate,Equity Earnings/Loss Unconsolidated Subsidiary,Fixed Assets,Goodwill,Gross Margin,Gross Profit,Income Tax,Intangible Assets,Interest Expense,Inventory,Investments,Liabilities,Long-Term Debt,Long-Term Investments,Minority Interest,Misc. Stocks,Net Borrowings,Net Cash Flow,Net Cash Flow-Operating,Net Cash Flows-Financing,Net Cash Flows-Investing,Net Income,Net Income Adjustments,Net Income Applicable to Common Shareholders,Net Income-Cont. Operations,Net Receivables,Non-Recurring Items,Operating Income,Operating Margin,Other Assets,Other Current Assets,Other Current Liabilities,Other Equity,Other Financing Activities,Other Investing Activities,Other Liabilities,Other Operating Activities,Other Operating Items,Pre-Tax Margin,Pre-Tax ROE,Profit Margin,Quick Ratio,Research and Development,Retained Earnings,Sale and Purchase of Stock,"Sales, General and Admin.",Short-Term Debt / Current Portion of Long-Term Debt,Short-Term Investments,Total Assets,Total Current Assets,Total Current Liabilities,Total Equity,Total Liabilities,Total Liabilities & Equity,Total Revenue,Treasury Stock,For Year,Earnings Per Share,Estimated Shares Outstanding,Sentiment_Score,Pos_Neg
2013-01-15,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,11.38,11.55,11.3,11.62,126058300.0,190,2012/12/31,149000000000.0,0,0,2,5000000,0.0,0.0,627000000000.0,0,158000000000.0,3753000000.0,0.0,0,0,5618000000,17826000000,3072000000,-731000000,2070000000,11858000000.0,69976000000.0,0,0.0,-1116000000,6684000000.0,12991000000,0,-37463000000.0,24061000000,120000000000.0,1550000000000.0,0,0,-28811000000,-9350000000,-16056000000.0,42416000000.0,-34979000000.0,4188000000,-43450000000,2760000000,6258000000,71467000000,0,0,0,150000000000.0,0,1110000000000.0,-2797000000,72469000000,2479000000,0.0,-6473000000,9433000000,3,1,4,0.0,0,62843000000.0,667000000,70829000000,324000000000.0,0.0,2210000000000.0,0.0,0,237000000000.0,1970000000000.0,2210000000000.0,100000000000.0,0.0,2012.0,0.26,16107692308.0,0.21825,0.2
2013-01-16,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,11.58,11.78,11.47,11.79,164579300.0,190,2012/12/31,149000000000.0,0,0,2,5000000,0.0,0.0,627000000000.0,0,158000000000.0,3753000000.0,0.0,0,0,5618000000,17826000000,3072000000,-731000000,2070000000,11858000000.0,69976000000.0,0,0.0,-1116000000,6684000000.0,12991000000,0,-37463000000.0,24061000000,120000000000.0,1550000000000.0,0,0,-28811000000,-9350000000,-16056000000.0,42416000000.0,-34979000000.0,4188000000,-43450000000,2760000000,6258000000,71467000000,0,0,0,150000000000.0,0,1110000000000.0,-2797000000,72469000000,2479000000,0.0,-6473000000,9433000000,3,1,4,0.0,0,62843000000.0,667000000,70829000000,324000000000.0,0.0,2210000000000.0,0.0,0,237000000000.0,1970000000000.0,2210000000000.0,100000000000.0,0.0,2012.0,0.26,16107692308.0,0.46640000000000004,0.0
2013-01-17,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,11.69,11.28,11.17,11.7,323622200.0,190,2012/12/31,149000000000.0,0,0,2,5000000,0.0,0.0,627000000000.0,0,158000000000.0,3753000000.0,0.0,0,0,5618000000,17826000000,3072000000,-731000000,2070000000,11858000000.0,69976000000.0,0,0.0,-1116000000,6684000000.0,12991000000,0,-37463000000.0,24061000000,120000000000.0,1550000000000.0,0,0,-28811000000,-9350000000,-16056000000.0,42416000000.0,-34979000000.0,4188000000,-43450000000,2760000000,6258000000,71467000000,0,0,0,150000000000.0,0,1110000000000.0,-2797000000,72469000000,2479000000,0.0,-6473000000,9433000000,3,1,4,0.0,0,62843000000.0,667000000,70829000000,324000000000.0,0.0,2210000000000.0,0.0,0,237000000000.0,1970000000000.0,2210000000000.0,100000000000.0,0.0,2012.0,0.26,16107692308.0,0.4640333333333333,0.5555555555555556
2013-01-18,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,11.26,11.14,11.02,11.33,179971800.0,190,2012/12/31,149000000000.0,0,0,2,5000000,0.0,0.0,627000000000.0,0,158000000000.0,3753000000.0,0.0,0,0,5618000000,17826000000,3072000000,-731000000,2070000000,11858000000.0,69976000000.0,0,0.0,-1116000000,6684000000.0,12991000000,0,-37463000000.0,24061000000,120000000000.0,1550000000000.0,0,0,-28811000000,-9350000000,-16056000000.0,42416000000.0,-34979000000.0,4188000000,-43450000000,2760000000,6258000000,71467000000,0,0,0,150000000000.0,0,1110000000000.0,-2797000000,72469000000,2479000000,0.0,-6473000000,9433000000,3,1,4,0.0,0,62843000000.0,667000000,70829000000,324000000000.0,0.0,2210000000000.0,0.0,0,237000000000.0,1970000000000.0,2210000000000.0,100000000000.0,0.0,2012.0,0.26,16107692308.0,0.7885666666666666,1.0
2013-01-22,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,11.12,11.35,11.09,11.36,137242700.0,190,2012/12/31,149000000000.0,0,0,2,5000000,0.0,0.0,627000000000.0,0,158000000000.0,3753000000.0,0.0,0,0,5618000000,17826000000,3072000000,-731000000,2070000000,11858000000.0,69976000000.0,0,0.0,-1116000000,6684000000.0,12991000000,0,-37463000000.0,24061000000,120000000000.0,1550000000000.0,0,0,-28811000000,-9350000000,-16056000000.0,42416000000.0,-34979000000.0,4188000000,-43450000000,2760000000,6258000000,71467000000,0,0,0,150000000000.0,0,1110000000000.0,-2797000000,72469000000,2479000000,0.0,-6473000000,9433000000,3,1,4,0.0,0,62843000000.0,667000000,70829000000,324000000000.0,0.0,2210000000000.0,0.0,0,237000000000.0,1970000000000.0,2210000000000.0,100000000000.0,0.0,2012.0,0.26,16107692308.0,0.07685,1.0
2013-01-23,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,11.38,11.42,11.23,11.44,121638200.0,190,2012/12/31,149000000000.0,0,0,2,5000000,0.0,0.0,627000000000.0,0,158000000000.0,3753000000.0,0.0,0,0,5618000000,17826000000,3072000000,-731000000,2070000000,11858000000.0,69976000000.0,0,0.0,-1116000000,6684000000.0,12991000000,0,-37463000000.0,24061000000,120000000000.0,1550000000000.0,0,0,-28811000000,-9350000000,-16056000000.0,42416000000.0,-34979000000.0,4188000000,-43450000000,2760000000,6258000000,71467000000,0,0,0,150000000000.0,0,1110000000000.0,-2797000000,72469000000,2479000000,0.0,-6473000000,9433000000,3,1,4,0.0,0,62843000000.0,667000000,70829000000,324000000000.0,0.0,2210000000000.0,0.0,0,237000000000.0,1970000000000.0,2210000000000.0,100000000000.0,0.0,2012.0,0.26,16107692308.0,0.423875,0.5
2013-01-24,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,11.45,11.53,11.42,11.67,127870800.0,190,2012/12/31,149000000000.0,0,0,2,5000000,0.0,0.0,627000000000.0,0,158000000000.0,3753000000.0,0.0,0,0,5618000000,17826000000,3072000000,-731000000,2070000000,11858000000.0,69976000000.0,0,0.0,-1116000000,6684000000.0,12991000000,0,-37463000000.0,24061000000,120000000000.0,1550000000000.0,0,0,-28811000000,-9350000000,-16056000000.0,42416000000.0,-34979000000.0,4188000000,-43450000000,2760000000,6258000000,71467000000,0,0,0,150000000000.0,0,1110000000000.0,-2797000000,72469000000,2479000000,0.0,-6473000000,9433000000,3,1,4,0.0,0,62843000000.0,667000000,70829000000,324000000000.0,0.0,2210000000000.0,0.0,0,237000000000.0,1970000000000.0,2210000000000.0,100000000000.0,0.0,2012.0,0.26,16107692308.0,0.9693,1.0
2013-01-25,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,11.69,11.62,11.51,11.72,100171600.0,190,2012/12/31,149000000000.0,0,0,2,5000000,0.0,0.0,627000000000.0,0,158000000000.0,3753000000.0,0.0,0,0,5618000000,17826000000,3072000000,-731000000,2070000000,11858000000.0,69976000000.0,0,0.0,-1116000000,6684000000.0,12991000000,0,-37463000000.0,24061000000,120000000000.0,1550000000000.0,0,0,-28811000000,-9350000000,-16056000000.0,42416000000.0,-34979000000.0,4188000000,-43450000000,2760000000,6258000000,71467000000,0,0,0,150000000000.0,0,1110000000000.0,-2797000000,72469000000,2479000000,0.0,-6473000000,9433000000,3,1,4,0.0,0,62843000000.0,667000000,70829000000,324000000000.0,0.0,2210000000000.0,0.0,0,237000000000.0,1970000000000.0,2210000000000.0,100000000000.0,0.0,2012.0,0.26,16107692308.0,0.8895,1.0
2013-01-28,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,11.64,11.48,11.43,11.67,91304200.0,190,2012/12/31,149000000000.0,0,0,2,5000000,0.0,0.0,627000000000.0,0,158000000000.0,3753000000.0,0.0,0,0,5618000000,17826000000,3072000000,-731000000,2070000000,11858000000.0,69976000000.0,0,0.0,-1116000000,6684000000.0,12991000000,0,-37463000000.0,24061000000,120000000000.0,1550000000000.0,0,0,-28811000000,-9350000000,-16056000000.0,42416000000.0,-34979000000.0,4188000000,-43450000000,2760000000,6258000000,71467000000,0,0,0,150000000000.0,0,1110000000000.0,-2797000000,72469000000,2479000000,0.0,-6473000000,9433000000,3,1,4,0.0,0,62843000000.0,667000000,70829000000,324000000000.0,0.0,2210000000000.0,0.0,0,237000000000.0,1970000000000.0,2210000000000.0,100000000000.0,0.0,2012.0,0.26,16107692308.0,0.99195,1.0
2013-01-29,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,11.42,11.49,11.4,11.58,96824100.0,190,2012/12/31,149000000000.0,0,0,2,5000000,0.0,0.0,627000000000.0,0,158000000000.0,3753000000.0,0.0,0,0,5618000000,17826000000,3072000000,-731000000,2070000000,11858000000.0,69976000000.0,0,0.0,-1116000000,6684000000.0,12991000000,0,-37463000000.0,24061000000,120000000000.0,1550000000000.0,0,0,-28811000000,-9350000000,-16056000000.0,42416000000.0,-34979000000.0,4188000000,-43450000000,2760000000,6258000000,71467000000,0,0,0,150000000000.0,0,1110000000000.0,-2797000000,72469000000,2479000000,0.0,-6473000000,9433000000,3,1,4,0.0,0,62843000000.0,667000000,70829000000,324000000000.0,0.0,2210000000000.0,0.0,0,237000000000.0,1970000000000.0,2210000000000.0,100000000000.0,0.0,2012.0,0.26,16107692308.0,0.8333,1.0
2013-01-30,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,11.49,11.38,11.35,11.54,89130200.0,190,2012/12/31,149000000000.0,0,0,2,5000000,0.0,0.0,627000000000.0,0,158000000000.0,3753000000.0,0.0,0,0,5618000000,17826000000,3072000000,-731000000,2070000000,11858000000.0,69976000000.0,0,0.0,-1116000000,6684000000.0,12991000000,0,-37463000000.0,24061000000,120000000000.0,1550000000000.0,0,0,-28811000000,-9350000000,-16056000000.0,42416000000.0,-34979000000.0,4188000000,-43450000000,2760000000,6258000000,71467000000,0,0,0,150000000000.0,0,1110000000000.0,-2797000000,72469000000,2479000000,0.0,-6473000000,9433000000,3,1,4,0.0,0,62843000000.0,667000000,70829000000,324000000000.0,0.0,2210000000000.0,0.0,0,237000000000.0,1970000000000.0,2210000000000.0,100000000000.0,0.0,2012.0,0.26,16107692308.0,0.9386,1.0
2013-01-31,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,11.32,11.32,11.22,11.36,97024700.0,190,2012/12/31,149000000000.0,0,0,2,5000000,0.0,0.0,627000000000.0,0,158000000000.0,3753000000.0,0.0,0,0,5618000000,17826000000,3072000000,-731000000,2070000000,11858000000.0,69976000000.0,0,0.0,-1116000000,6684000000.0,12991000000,0,-37463000000.0,24061000000,120000000000.0,1550000000000.0,0,0,-28811000000,-9350000000,-16056000000.0,42416000000.0,-34979000000.0,4188000000,-43450000000,2760000000,6258000000,71467000000,0,0,0,150000000000.0,0,1110000000000.0,-2797000000,72469000000,2479000000,0.0,-6473000000,9433000000,3,1,4,0.0,0,62843000000.0,667000000,70829000000,324000000000.0,0.0,2210000000000.0,0.0,0,237000000000.0,1970000000000.0,2210000000000.0,100000000000.0,0.0,2012.0,0.26,16107692308.0,0.9511000000000001,1.0
2013-02-01,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,11.41,11.71,11.37,11.73,161141300.0,190,2012/12/31,149000000000.0,0,0,2,5000000,0.0,0.0,627000000000.0,0,158000000000.0,3753000000.0,0.0,0,0,5618000000,17826000000,3072000000,-731000000,2070000000,11858000000.0,69976000000.0,0,0.0,-1116000000,6684000000.0,12991000000,0,-37463000000.0,24061000000,120000000000.0,1550000000000.0,0,0,-28811000000,-9350000000,-16056000000.0,42416000000.0,-34979000000.0,4188000000,-43450000000,2760000000,6258000000,71467000000,0,0,0,150000000000.0,0,1110000000000.0,-2797000000,72469000000,2479000000,0.0,-6473000000,9433000000,3,1,4,0.0,0,62843000000.0,667000000,70829000000,324000000000.0,0.0,2210000000000.0,0.0,0,237000000000.0,1970000000000.0,2210000000000.0,100000000000.0,0.0,2012.0,0.26,16107692308.0,0.34515,0.0
2013-02-04,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,11.58,11.48,11.46,11.69,139733000.0,190,2012/12/31,149000000000.0,0,0,2,5000000,0.0,0.0,627000000000.0,0,158000000000.0,3753000000.0,0.0,0,0,5618000000,17826000000,3072000000,-731000000,2070000000,11858000000.0,69976000000.0,0,0.0,-1116000000,6684000000.0,12991000000,0,-37463000000.0,24061000000,120000000000.0,1550000000000.0,0,0,-28811000000,-9350000000,-16056000000.0,42416000000.0,-34979000000.0,4188000000,-43450000000,2760000000,6258000000,71467000000,0,0,0,150000000000.0,0,1110000000000.0,-2797000000,72469000000,2479000000,0.0,-6473000000,9433000000,3,1,4,0.0,0,62843000000.0,667000000,70829000000,324000000000.0,0.0,2210000000000.0,0.0,0,237000000000.0,1970000000000.0,2210000000000.0,100000000000.0,0.0,2012.0,0.26,16107692308.0,0.6877,1.0
2013-02-05,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,11.59,11.88,11.56,11.98,187785900.0,190,2012/12/31,149000000000.0,0,0,2,5000000,0.0,0.0,627000000000.0,0,158000000000.0,3753000000.0,0.0,0,0,5618000000,17826000000,3072000000,-731000000,2070000000,11858000000.0,69976000000.0,0,0.0,-1116000000,6684000000.0,12991000000,0,-37463000000.0,24061000000,120000000000.0,1550000000000.0,0,0,-28811000000,-9350000000,-16056000000.0,42416000000.0,-34979000000.0,4188000000,-43450000000,2760000000,6258000000,71467000000,0,0,0,150000000000.0,0,1110000000000.0,-2797000000,72469000000,2479000000,0.0,-6473000000,9433000000,3,1,4,0.0,0,62843000000.0,667000000,70829000000,324000000000.0,0.0,2210000000000.0,0.0,0,237000000000.0,1970000000000.0,2210000000000.0,100000000000.0,0.0,2012.0,0.26,16107692308.0,-0.010975000000000013,0.0
2013-02-06,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,11.73,11.93,11.73,11.97,173626800.0,190,2012/12/31,149000000000.0,0,0,2,5000000,0.0,0.0,627000000000.0,0,158000000000.0,3753000000.0,0.0,0,0,5618000000,17826000000,3072000000,-731000000,2070000000,11858000000.0,69976000000.0,0,0.0,-1116000000,6684000000.0,12991000000,0,-37463000000.0,24061000000,120000000000.0,1550000000000.0,0,0,-28811000000,-9350000000,-16056000000.0,42416000000.0,-34979000000.0,4188000000,-43450000000,2760000000,6258000000,71467000000,0,0,0,150000000000.0,0,1110000000000.0,-2797000000,72469000000,2479000000,0.0,-6473000000,9433000000,3,1,4,0.0,0,62843000000.0,667000000,70829000000,324000000000.0,0.0,2210000000000.0,0.0,0,237000000000.0,1970000000000.0,2210000000000.0,100000000000.0,0.0,2012.0,0.26,16107692308.0,0.0,0.0
2013-02-07,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,11.97,11.84,11.73,11.98,173209900.0,190,2012/12/31,149000000000.0,0,0,2,5000000,0.0,0.0,627000000000.0,0,158000000000.0,3753000000.0,0.0,0,0,5618000000,17826000000,3072000000,-731000000,2070000000,11858000000.0,69976000000.0,0,0.0,-1116000000,6684000000.0,12991000000,0,-37463000000.0,24061000000,120000000000.0,1550000000000.0,0,0,-28811000000,-9350000000,-16056000000.0,42416000000.0,-34979000000.0,4188000000,-43450000000,2760000000,6258000000,71467000000,0,0,0,150000000000.0,0,1110000000000.0,-2797000000,72469000000,2479000000,0.0,-6473000000,9433000000,3,1,4,0.0,0,62843000000.0,667000000,70829000000,324000000000.0,0.0,2210000000000.0,0.0,0,237000000000.0,1970000000000.0,2210000000000.0,100000000000.0,0.0,2012.0,0.26,16107692308.0,0.9686,1.0
2013-02-08,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,11.86,11.76,11.72,11.9,145321100.0,190,2012/12/31,149000000000.0,0,0,2,5000000,0.0,0.0,627000000000.0,0,158000000000.0,3753000000.0,0.0,0,0,5618000000,17826000000,3072000000,-731000000,2070000000,11858000000.0,69976000000.0,0,0.0,-1116000000,6684000000.0,12991000000,0,-37463000000.0,24061000000,120000000000.0,1550000000000.0,0,0,-28811000000,-9350000000,-16056000000.0,42416000000.0,-34979000000.0,4188000000,-43450000000,2760000000,6258000000,71467000000,0,0,0,150000000000.0,0,1110000000000.0,-2797000000,72469000000,2479000000,0.0,-6473000000,9433000000,3,1,4,0.0,0,62843000000.0,667000000,70829000000,324000000000.0,0.0,2210000000000.0,0.0,0,237000000000.0,1970000000000.0,2210000000000.0,100000000000.0,0.0,2012.0,0.26,16107692308.0,0.7792333333333333,1.0
2013-02-11,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,11.73,11.86,11.67,11.9,103510800.0,190,2012/12/31,149000000000.0,0,0,2,5000000,0.0,0.0,627000000000.0,0,158000000000.0,3753000000.0,0.0,0,0,5618000000,17826000000,3072000000,-731000000,2070000000,11858000000.0,69976000000.0,0,0.0,-1116000000,6684000000.0,12991000000,0,-37463000000.0,24061000000,120000000000.0,1550000000000.0,0,0,-28811000000,-9350000000,-16056000000.0,42416000000.0,-34979000000.0,4188000000,-43450000000,2760000000,6258000000,71467000000,0,0,0,150000000000.0,0,1110000000000.0,-2797000000,72469000000,2479000000,0.0,-6473000000,9433000000,3,1,4,0.0,0,62843000000.0,667000000,70829000000,324000000000.0,0.0,2210000000000.0,0.0,0,237000000000.0,1970000000000.0,2210000000000.0,100000000000.0,0.0,2012.0,0.26,16107692308.0,-0.9136,-1.0
2013-02-12,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,11.87,12.25,11.78,12.34,232173900.0,190,2012/12/31,149000000000.0,0,0,2,5000000,0.0,0.0,627000000000.0,0,158000000000.0,3753000000.0,0.0,0,0,5618000000,17826000000,3072000000,-731000000,2070000000,11858000000.0,69976000000.0,0,0.0,-1116000000,6684000000.0,12991000000,0,-37463000000.0,24061000000,120000000000.0,1550000000000.0,0,0,-28811000000,-9350000000,-16056000000.0,42416000000.0,-34979000000.0,4188000000,-43450000000,2760000000,6258000000,71467000000,0,0,0,150000000000.0,0,1110000000000.0,-2797000000,72469000000,2479000000,0.0,-6473000000,9433000000,3,1,4,0.0,0,62843000000.0,667000000,70829000000,324000000000.0,0.0,2210000000000.0,0.0,0,237000000000.0,1970000000000.0,2210000000000.0,100000000000.0,0.0,2012.0,0.26,16107692308.0,0.2309,0.0
2013-02-13,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,12.35,12.17,12.05,12.42,192742500.0,190,2012/12/31,149000000000.0,0,0,2,5000000,0.0,0.0,627000000000.0,0,158000000000.0,3753000000.0,0.0,0,0,5618000000,17826000000,3072000000,-731000000,2070000000,11858000000.0,69976000000.0,0,0.0,-1116000000,6684000000.0,12991000000,0,-37463000000.0,24061000000,120000000000.0,1550000000000.0,0,0,-28811000000,-9350000000,-16056000000.0,42416000000.0,-34979000000.0,4188000000,-43450000000,2760000000,6258000000,71467000000,0,0,0,150000000000.0,0,1110000000000.0,-2797000000,72469000000,2479000000,0.0,-6473000000,9433000000,3,1,4,0.0,0,62843000000.0,667000000,70829000000,324000000000.0,0.0,2210000000000.0,0.0,0,237000000000.0,1970000000000.0,2210000000000.0,100000000000.0,0.0,2012.0,0.26,16107692308.0,0.985,1.0
2013-02-14,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,12.09,12.13,12.07,12.27,144104800.0,190,2012/12/31,149000000000.0,0,0,2,5000000,0.0,0.0,627000000000.0,0,158000000000.0,3753000000.0,0.0,0,0,5618000000,17826000000,3072000000,-731000000,2070000000,11858000000.0,69976000000.0,0,0.0,-1116000000,6684000000.0,12991000000,0,-37463000000.0,24061000000,120000000000.0,1550000000000.0,0,0,-28811000000,-9350000000,-16056000000.0,42416000000.0,-34979000000.0,4188000000,-43450000000,2760000000,6258000000,71467000000,0,0,0,150000000000.0,0,1110000000000.0,-2797000000,72469000000,2479000000,0.0,-6473000000,9433000000,3,1,4,0.0,0,62843000000.0,667000000,70829000000,324000000000.0,0.0,2210000000000.0,0.0,0,237000000000.0,1970000000000.0,2210000000000.0,100000000000.0,0.0,2012.0,0.26,16107692308.0,-0.7886,-1.0
2013-02-15,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,12.21,12.03,11.97,12.21,158242700.0,190,2012/12/31,149000000000.0,0,0,2,5000000,0.0,0.0,627000000000.0,0,158000000000.0,3753000000.0,0.0,0,0,5618000000,17826000000,3072000000,-731000000,2070000000,11858000000.0,69976000000.0,0,0.0,-1116000000,6684000000.0,12991000000,0,-37463000000.0,24061000000,120000000000.0,1550000000000.0,0,0,-28811000000,-9350000000,-16056000000.0,42416000000.0,-34979000000.0,4188000000,-43450000000,2760000000,6258000000,71467000000,0,0,0,150000000000.0,0,1110000000000.0,-2797000000,72469000000,2479000000,0.0,-6473000000,9433000000,3,1,4,0.0,0,62843000000.0,667000000,70829000000,324000000000.0,0.0,2210000000000.0,0.0,0,237000000000.0,1970000000000.0,2210000000000.0,100000000000.0,0.0,2012.0,0.26,16107692308.0,0.9805,1.0
2013-02-19,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,12.1,12.19,12.06,12.31,170783400.0,190,2012/12/31,149000000000.0,0,0,2,5000000,0.0,0.0,627000000000.0,0,158000000000.0,3753000000.0,0.0,0,0,5618000000,17826000000,3072000000,-731000000,2070000000,11858000000.0,69976000000.0,0,0.0,-1116000000,6684000000.0,12991000000,0,-37463000000.0,24061000000,120000000000.0,1550000000000.0,0,0,-28811000000,-9350000000,-16056000000.0,42416000000.0,-34979000000.0,4188000000,-43450000000,2760000000,6258000000,71467000000,0,0,0,150000000000.0,0,1110000000000.0,-2797000000,72469000000,2479000000,0.0,-6473000000,9433000000,3,1,4,0.0,0,62843000000.0,667000000,70829000000,324000000000.0,0.0,2210000000000.0,0.0,0,237000000000.0,1970000000000.0,2210000000000.0,100000000000.0,0.0,2012.0,0.26,16107692308.0,0.926775,1.0
2013-02-20,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,12.18,11.8,11.75,12.29,193466400.0,190,2012/12/31,149000000000.0,0,0,2,5000000,0.0,0.0,627000000000.0,0,158000000000.0,3753000000.0,0.0,0,0,5618000000,17826000000,3072000000,-731000000,2070000000,11858000000.0,69976000000.0,0,0.0,-1116000000,6684000000.0,12991000000,0,-37463000000.0,24061000000,120000000000.0,1550000000000.0,0,0,-28811000000,-9350000000,-16056000000.0,42416000000.0,-34979000000.0,4188000000,-43450000000,2760000000,6258000000,71467000000,0,0,0,150000000000.0,0,1110000000000.0,-2797000000,72469000000,2479000000,0.0,-6473000000,9433000000,3,1,4,0.0,0,62843000000.0,667000000,70829000000,324000000000.0,0.0,2210000000000.0,0.0,0,237000000000.0,1970000000000.0,2210000000000.0,100000000000.0,0.0,2012.0,0.26,16107692308.0,-0.2551,-1.0
2013-02-21,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,11.73,11.42,11.35,11.73,235532400.0,190,2012/12/31,149000000000.0,0,0,2,5000000,0.0,0.0,627000000000.0,0,158000000000.0,3753000000.0,0.0,0,0,5618000000,17826000000,3072000000,-731000000,2070000000,11858000000.0,69976000000.0,0,0.0,-1116000000,6684000000.0,12991000000,0,-37463000000.0,24061000000,120000000000.0,1550000000000.0,0,0,-28811000000,-9350000000,-16056000000.0,42416000000.0,-34979000000.0,4188000000,-43450000000,2760000000,6258000000,71467000000,0,0,0,150000000000.0,0,1110000000000.0,-2797000000,72469000000,2479000000,0.0,-6473000000,9433000000,3,1,4,0.0,0,62843000000.0,667000000,70829000000,324000000000.0,0.0,2210000000000.0,0.0,0,237000000000.0,1970000000000.0,2210000000000.0,100000000000.0,0.0,2012.0,0.26,16107692308.0,0.8219,1.0
2013-02-22,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,11.62,11.44,11.26,11.64,179268200.0,190,2012/12/31,149000000000.0,0,0,2,5000000,0.0,0.0,627000000000.0,0,158000000000.0,3753000000.0,0.0,0,0,5618000000,17826000000,3072000000,-731000000,2070000000,11858000000.0,69976000000.0,0,0.0,-1116000000,6684000000.0,12991000000,0,-37463000000.0,24061000000,120000000000.0,1550000000000.0,0,0,-28811000000,-9350000000,-16056000000.0,42416000000.0,-34979000000.0,4188000000,-43450000000,2760000000,6258000000,71467000000,0,0,0,150000000000.0,0,1110000000000.0,-2797000000,72469000000,2479000000,0.0,-6473000000,9433000000,3,1,4,0.0,0,62843000000.0,667000000,70829000000,324000000000.0,0.0,2210000000000.0,0.0,0,237000000000.0,1970000000000.0,2210000000000.0,100000000000.0,0.0,2012.0,0.26,16107692308.0,0.9692,1.0
2013-02-25,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,11.6,11.03,10.98,11.61,206893900.0,190,2012/12/31,149000000000.0,0,0,2,5000000,0.0,0.0,627000000000.0,0,158000000000.0,3753000000.0,0.0,0,0,5618000000,17826000000,3072000000,-731000000,2070000000,11858000000.0,69976000000.0,0,0.0,-1116000000,6684000000.0,12991000000,0,-37463000000.0,24061000000,120000000000.0,1550000000000.0,0,0,-28811000000,-9350000000,-16056000000.0,42416000000.0,-34979000000.0,4188000000,-43450000000,2760000000,6258000000,71467000000,0,0,0,150000000000.0,0,1110000000000.0,-2797000000,72469000000,2479000000,0.0,-6473000000,9433000000,3,1,4,0.0,0,62843000000.0,667000000,70829000000,324000000000.0,0.0,2210000000000.0,0.0,0,237000000000.0,1970000000000.0,2210000000000.0,100000000000.0,0.0,2012.0,0.26,16107692308.0,0.9601333333333333,1.0
